episode,total_reward,steps,epsilon,loss_mean,win_rate,phase,map_size,no_enemies,ep_seed
10384,-35.900,86,0.0500,0.254963,0.0500,2,20,0,6614
10385,-28.100,500,0.0500,0.248451,0.0500,2,20,0,6615
10386,-102.700,348,0.0500,0.231930,0.0500,2,20,0,6616
10387,-39.200,86,0.0500,0.229452,0.0500,2,20,0,6617
10388,-52.800,70,0.0500,0.241429,0.0500,2,20,0,6618
10389,-39.600,72,0.0500,0.219046,0.0500,2,20,0,6619
10390,-30.500,72,0.0500,0.254697,0.0500,2,20,0,6620
10391,-25.000,500,0.0500,0.240625,0.0500,2,20,0,6621
10392,-61.000,86,0.0500,0.231800,0.0500,2,20,0,6622
10393,-38.150,53,0.0500,0.262118,0.0500,2,20,0,6623
10394,-52.300,68,0.0500,0.223352,0.0500,2,20,0,6624
10395,-33.150,97,0.0500,0.226499,0.0500,2,20,0,6625
10396,-32.700,54,0.0500,0.251646,0.0500,2,20,0,6626
10397,-21.700,500,0.0500,0.232945,0.0500,2,20,0,6627
10398,-48.350,347,0.0500,0.237008,0.0500,2,20,0,6628
10399,-41.750,317,0.0500,0.236804,0.0500,2,20,0,6629
10400,-36.600,52,0.0500,0.253177,0.0500,2,20,0,6630
10401,-29.500,50,0.0500,0.250449,0.0500,2,20,0,6631
10402,-28.550,37,0.0500,0.232391,0.0500,2,20,0,6632
10403,-30.850,57,0.0500,0.260691,0.0500,2,20,0,6633
10404,-25.800,500,0.0500,0.241585,0.0500,2,20,0,6634
10405,107.400,12,0.0500,0.270867,0.0550,2,20,0,6635
10406,-49.450,417,0.0500,0.233165,0.0550,2,20,0,6636
10407,-32.600,94,0.0500,0.248455,0.0550,2,20,0,6637
10408,-34.400,66,0.0500,0.244024,0.0550,2,20,0,6638
10409,-10.000,500,0.0500,0.234948,0.0550,2,20,0,6639
10410,-32.850,53,0.0500,0.243204,0.0550,2,20,0,6640
10411,-65.150,285,0.0500,0.239499,0.0550,2,20,0,6641
10412,-49.150,397,0.0500,0.246969,0.0550,2,20,0,6642
10413,-32.600,32,0.0500,0.278727,0.0550,2,20,0,6643
10414,-32.850,97,0.0500,0.250575,0.0550,2,20,0,6644
10415,-44.400,466,0.0500,0.230814,0.0550,2,20,0,6645
10416,-31.000,144,0.0500,0.239639,0.0550,2,20,0,6646
10417,-33.500,42,0.0500,0.214861,0.0550,2,20,0,6647
10418,-23.000,500,0.0500,0.241779,0.0550,2,20,0,6648
10419,-39.900,72,0.0500,0.232003,0.0550,2,20,0,6649
10420,-36.450,97,0.0500,0.232715,0.0550,2,20,0,6650
10421,-51.400,486,0.0500,0.233459,0.0550,2,20,0,6651
10422,-45.000,48,0.0500,0.233505,0.0550,2,20,0,6652
10423,-35.550,65,0.0500,0.248010,0.0550,2,20,0,6653
10424,-29.700,500,0.0500,0.238952,0.0550,2,20,0,6654
10425,-24.000,500,0.0500,0.233781,0.0550,2,20,0,6655
10426,-42.650,83,0.0500,0.236507,0.0550,2,20,0,6656
10427,-34.600,86,0.0500,0.237877,0.0550,2,20,0,6657
10428,-27.300,54,0.0500,0.236748,0.0500,2,20,0,6658
10429,-31.850,73,0.0500,0.231458,0.0500,2,20,0,6659
10430,-29.150,33,0.0500,0.235242,0.0500,2,20,0,6660
10431,-29.800,224,0.0500,0.214863,0.0500,2,20,0,6661
10432,-48.700,276,0.0500,0.231520,0.0500,2,20,0,6662
10433,-43.550,107,0.0500,0.212261,0.0500,2,20,0,6663
10434,-70.150,313,0.0500,0.240225,0.0500,2,20,0,6664
10435,-39.400,182,0.0500,0.242062,0.0450,2,20,0,6665
10436,-49.950,93,0.0500,0.230507,0.0450,2,20,0,6666
10437,-33.050,29,0.0500,0.262740,0.0450,2,20,0,6667
10438,-30.050,133,0.0500,0.232715,0.0450,2,20,0,6668
10439,-21.500,500,0.0500,0.228293,0.0450,2,20,0,6669
10440,-33.900,92,0.0500,0.230793,0.0450,2,20,0,6670
10441,-33.300,202,0.0500,0.234625,0.0450,2,20,0,6671
10442,-38.400,24,0.0500,0.219695,0.0450,2,20,0,6672
10443,-34.850,91,0.0500,0.243661,0.0450,2,20,0,6673
10444,-26.850,59,0.0500,0.229152,0.0450,2,20,0,6674
10445,-35.000,56,0.0500,0.219605,0.0400,2,20,0,6675
10446,-31.550,65,0.0500,0.244306,0.0400,2,20,0,6676
10447,-37.800,132,0.0500,0.242422,0.0400,2,20,0,6677
10448,-35.650,57,0.0500,0.229242,0.0400,2,20,0,6678
10449,-29.250,67,0.0500,0.230250,0.0400,2,20,0,6679
10450,-40.650,267,0.0500,0.235965,0.0400,2,20,0,6680
10451,-21.800,500,0.0500,0.222286,0.0400,2,20,0,6681
10452,-23.100,500,0.0500,0.230164,0.0400,2,20,0,6682
10453,-32.400,62,0.0500,0.225408,0.0400,2,20,0,6683
10454,-20.800,500,0.0500,0.226940,0.0400,2,20,0,6684
10455,-18.700,500,0.0500,0.236440,0.0400,2,20,0,6685
10456,-33.200,22,0.0500,0.225361,0.0400,2,20,0,6686
10457,-37.050,89,0.0500,0.235001,0.0400,2,20,0,6687
10458,-47.400,318,0.0500,0.226426,0.0400,2,20,0,6688
10459,-35.000,500,0.0500,0.224693,0.0400,2,20,0,6689
10460,-39.300,86,0.0500,0.235256,0.0400,2,20,0,6690
10461,-32.750,69,0.0500,0.230006,0.0400,2,20,0,6691
10462,-41.250,165,0.0500,0.226011,0.0400,2,20,0,6692
10463,-44.450,411,0.0500,0.224449,0.0400,2,20,0,6693
10464,-32.700,78,0.0500,0.225872,0.0400,2,20,0,6694
10465,-20.500,500,0.0500,0.225806,0.0400,2,20,0,6695
10466,-42.100,84,0.0500,0.226758,0.0400,2,20,0,6696
10467,-25.450,63,0.0500,0.240329,0.0400,2,20,0,6697
10468,-38.000,82,0.0500,0.213868,0.0400,2,20,0,6698
10469,-30.050,59,0.0500,0.236022,0.0400,2,20,0,6699
10470,-29.600,500,0.0500,0.232054,0.0400,2,20,0,6700
10471,112.400,46,0.0500,0.249796,0.0450,2,20,0,6701
10472,-43.000,402,0.0500,0.236890,0.0450,2,20,0,6702
10473,-33.150,37,0.0500,0.242726,0.0450,2,20,0,6703
10474,-50.450,381,0.0500,0.234597,0.0450,2,20,0,6704
10475,-13.800,500,0.0500,0.224652,0.0450,2,20,0,6705
10476,-44.400,500,0.0500,0.219452,0.0450,2,20,0,6706
10477,-41.000,178,0.0500,0.225056,0.0450,2,20,0,6707
10478,-56.650,207,0.0500,0.213606,0.0450,2,20,0,6708
10479,-27.500,500,0.0500,0.231460,0.0450,2,20,0,6709
10480,-33.200,44,0.0500,0.215215,0.0450,2,20,0,6710
10481,-30.950,47,0.0500,0.240463,0.0450,2,20,0,6711
10482,-29.050,55,0.0500,0.216320,0.0450,2,20,0,6712
10483,-31.500,62,0.0500,0.213470,0.0450,2,20,0,6713
10484,-39.650,67,0.0500,0.234661,0.0450,2,20,0,6714
10485,-24.600,500,0.0500,0.224706,0.0400,2,20,0,6715
10486,-34.000,34,0.0500,0.248649,0.0400,2,20,0,6716
10487,-37.950,77,0.0500,0.224047,0.0350,2,20,0,6717
10488,-39.550,57,0.0500,0.218593,0.0350,2,20,0,6718
10489,-37.350,97,0.0500,0.215921,0.0350,2,20,0,6719
10490,-59.200,412,0.0500,0.223280,0.0350,2,20,0,6720
10491,-33.200,44,0.0500,0.221869,0.0300,2,20,0,6721
10492,-35.050,47,0.0500,0.241205,0.0300,2,20,0,6722
10493,-36.700,122,0.0500,0.218042,0.0300,2,20,0,6723
10494,-55.500,494,0.0500,0.227899,0.0300,2,20,0,6724
10495,-63.250,257,0.0500,0.222477,0.0300,2,20,0,6725
10496,-29.650,33,0.0500,0.283909,0.0300,2,20,0,6726
10497,-26.000,52,0.0500,0.247835,0.0300,2,20,0,6727
10498,-15.700,500,0.0500,0.229788,0.0300,2,20,0,6728
10499,-39.200,124,0.0500,0.226584,0.0300,2,20,0,6729
10500,-34.250,65,0.0500,0.229405,0.0300,2,20,0,6730
10501,-23.000,500,0.0500,0.215999,0.0300,2,20,0,6731
10502,-33.500,64,0.0500,0.216796,0.0300,2,20,0,6732
10503,-46.250,165,0.0500,0.229488,0.0300,2,20,0,6733
10504,-35.500,232,0.0500,0.222729,0.0300,2,20,0,6734
10505,-37.200,104,0.0500,0.215887,0.0300,2,20,0,6735
10506,-33.100,122,0.0500,0.229266,0.0300,2,20,0,6736
10507,-17.200,500,0.0500,0.236077,0.0300,2,20,0,6737
10508,110.900,22,0.0500,0.278859,0.0350,2,20,0,6738
10509,91.650,471,0.0500,0.228024,0.0400,2,20,0,6739
10510,-35.000,74,0.0500,0.236955,0.0400,2,20,0,6740
10511,-21.700,500,0.0500,0.233991,0.0400,2,20,0,6741
10512,-23.850,91,0.0500,0.217567,0.0400,2,20,0,6742
10513,-47.900,124,0.0500,0.250092,0.0400,2,20,0,6743
10514,-37.000,88,0.0500,0.221812,0.0400,2,20,0,6744
10515,-21.000,34,0.0500,0.203457,0.0400,2,20,0,6745
10516,-31.350,77,0.0500,0.232581,0.0400,2,20,0,6746
10517,-43.300,92,0.0500,0.230578,0.0400,2,20,0,6747
10518,-26.100,500,0.0500,0.232149,0.0400,2,20,0,6748
10519,-33.800,190,0.0500,0.235714,0.0400,2,20,0,6749
10520,-33.100,52,0.0500,0.221670,0.0400,2,20,0,6750
10521,-40.300,500,0.0500,0.238549,0.0400,2,20,0,6751
10522,-33.100,500,0.0500,0.231245,0.0400,2,20,0,6752
10523,-31.900,32,0.0500,0.232453,0.0400,2,20,0,6753
10524,-33.450,83,0.0500,0.252257,0.0400,2,20,0,6754
10525,-34.000,28,0.0500,0.220667,0.0350,2,20,0,6755
10526,-34.800,92,0.0500,0.222040,0.0350,2,20,0,6756
10527,-50.100,222,0.0500,0.232185,0.0350,2,20,0,6757
10528,-34.600,92,0.0500,0.250883,0.0350,2,20,0,6758
10529,-22.900,500,0.0500,0.224441,0.0350,2,20,0,6759
10530,-21.700,500,0.0500,0.228030,0.0350,2,20,0,6760
10531,-27.700,62,0.0500,0.235544,0.0350,2,20,0,6761
10532,-38.750,89,0.0500,0.211806,0.0350,2,20,0,6762
10533,-24.800,500,0.0500,0.229538,0.0350,2,20,0,6763
10534,111.250,15,0.0500,0.261389,0.0400,2,20,0,6764
10535,-35.850,97,0.0500,0.250773,0.0400,2,20,0,6765
10536,-27.000,500,0.0500,0.248668,0.0400,2,20,0,6766
10537,-52.150,411,0.0500,0.233885,0.0400,2,20,0,6767
10538,-36.350,47,0.0500,0.234016,0.0400,2,20,0,6768
10539,-34.400,222,0.0500,0.234381,0.0400,2,20,0,6769
10540,-34.200,52,0.0500,0.253679,0.0400,2,20,0,6770
10541,-26.100,82,0.0500,0.235001,0.0400,2,20,0,6771
10542,-33.050,27,0.0500,0.284812,0.0400,2,20,0,6772
10543,-39.450,97,0.0500,0.236789,0.0400,2,20,0,6773
10544,-28.700,34,0.0500,0.239473,0.0400,2,20,0,6774
10545,-39.650,207,0.0500,0.240033,0.0400,2,20,0,6775
10546,-28.750,27,0.0500,0.184247,0.0400,2,20,0,6776
10547,-48.150,427,0.0500,0.233753,0.0350,2,20,0,6777
10548,-33.700,42,0.0500,0.247330,0.0350,2,20,0,6778
10549,-17.600,500,0.0500,0.234007,0.0350,2,20,0,6779
10550,-28.700,22,0.0500,0.248008,0.0350,2,20,0,6780
10551,-32.450,97,0.0500,0.237899,0.0350,2,20,0,6781
10552,-32.800,16,0.0500,0.255960,0.0350,2,20,0,6782
10553,-24.100,500,0.0500,0.234189,0.0350,2,20,0,6783
10554,-31.650,87,0.0500,0.219322,0.0350,2,20,0,6784
10555,-33.350,47,0.0500,0.222928,0.0350,2,20,0,6785
10556,-32.400,186,0.0500,0.227223,0.0350,2,20,0,6786
10557,-31.600,500,0.0500,0.219686,0.0350,2,20,0,6787
10558,-30.100,42,0.0500,0.245177,0.0300,2,20,0,6788
10559,-48.450,459,0.0500,0.226972,0.0300,2,20,0,6789
10560,-36.800,94,0.0500,0.247169,0.0300,2,20,0,6790
10561,-33.350,147,0.0500,0.222869,0.0300,2,20,0,6791
10562,-33.000,62,0.0500,0.253339,0.0300,2,20,0,6792
10563,-35.000,34,0.0500,0.217889,0.0300,2,20,0,6793
10564,-32.200,84,0.0500,0.240978,0.0300,2,20,0,6794
10565,-37.150,97,0.0500,0.240584,0.0300,2,20,0,6795
10566,-48.100,212,0.0500,0.224074,0.0300,2,20,0,6796
10567,-28.800,500,0.0500,0.232557,0.0300,2,20,0,6797
10568,-40.150,97,0.0500,0.211366,0.0300,2,20,0,6798
10569,-20.800,500,0.0500,0.218247,0.0300,2,20,0,6799
10570,-32.750,91,0.0500,0.223966,0.0300,2,20,0,6800
10571,-38.250,179,0.0500,0.235674,0.0300,2,20,0,6801
10572,-36.800,42,0.0500,0.230324,0.0300,2,20,0,6802
10573,-28.350,101,0.0500,0.230157,0.0300,2,20,0,6803
10574,108.100,52,0.0500,0.202059,0.0350,2,20,0,6804
10575,-46.750,305,0.0500,0.231234,0.0300,2,20,0,6805
10576,-30.000,34,0.0500,0.209229,0.0300,2,20,0,6806
10577,-28.750,69,0.0500,0.220274,0.0300,2,20,0,6807
10578,-20.100,500,0.0500,0.219231,0.0300,2,20,0,6808
10579,-33.700,74,0.0500,0.221747,0.0300,2,20,0,6809
10580,103.850,297,0.0500,0.230644,0.0350,2,20,0,6810
10581,-38.550,67,0.0500,0.217137,0.0350,2,20,0,6811
10582,109.400,86,0.0500,0.243279,0.0400,2,20,0,6812
10583,-66.750,323,0.0500,0.233142,0.0400,2,20,0,6813
10584,-11.400,500,0.0500,0.233384,0.0400,2,20,0,6814
10585,-39.700,44,0.0500,0.200037,0.0400,2,20,0,6815
10586,-28.850,45,0.0500,0.240222,0.0400,2,20,0,6816
10587,-39.900,92,0.0500,0.219224,0.0400,2,20,0,6817
10588,-37.200,112,0.0500,0.218555,0.0400,2,20,0,6818
10589,-49.150,183,0.0500,0.217961,0.0400,2,20,0,6819
10590,-23.850,111,0.0500,0.227109,0.0400,2,20,0,6820
10591,-24.500,500,0.0500,0.236492,0.0400,2,20,0,6821
10592,-38.300,88,0.0500,0.215745,0.0400,2,20,0,6822
10593,-21.800,500,0.0500,0.223874,0.0400,2,20,0,6823
10594,-33.500,44,0.0500,0.231456,0.0400,2,20,0,6824
10595,-36.450,83,0.0500,0.220379,0.0400,2,20,0,6825
10596,-29.350,47,0.0500,0.239754,0.0400,2,20,0,6826
10597,-32.100,84,0.0500,0.196215,0.0400,2,20,0,6827
10598,-36.450,251,0.0500,0.226507,0.0400,2,20,0,6828
10599,-30.700,42,0.0500,0.220335,0.0400,2,20,0,6829
10600,-38.150,83,0.0500,0.205807,0.0400,2,20,0,6830
10601,-40.850,31,0.0500,0.239000,0.0400,2,20,0,6831
10602,-45.500,92,0.0500,0.239137,0.0400,2,20,0,6832
10603,-44.200,500,0.0500,0.227292,0.0400,2,20,0,6833
10604,-26.800,44,0.0500,0.239698,0.0400,2,20,0,6834
10605,93.850,241,0.0500,0.225698,0.0400,2,20,0,6835
10606,-55.550,383,0.0500,0.230472,0.0400,2,20,0,6836
10607,-46.100,92,0.0500,0.212875,0.0400,2,20,0,6837
10608,-30.300,54,0.0500,0.204829,0.0400,2,20,0,6838
10609,-32.650,41,0.0500,0.227137,0.0400,2,20,0,6839
10610,-36.150,79,0.0500,0.223238,0.0400,2,20,0,6840
10611,-43.200,92,0.0500,0.224111,0.0400,2,20,0,6841
10612,-25.800,500,0.0500,0.234484,0.0400,2,20,0,6842
10613,-35.600,172,0.0500,0.216583,0.0400,2,20,0,6843
10614,-21.500,500,0.0500,0.225524,0.0400,2,20,0,6844
10615,-25.200,500,0.0500,0.221423,0.0400,2,20,0,6845
10616,-33.600,92,0.0500,0.214230,0.0400,2,20,0,6846
10617,-42.100,500,0.0500,0.219364,0.0400,2,20,0,6847
10618,-20.000,500,0.0500,0.218686,0.0400,2,20,0,6848
10619,-37.600,214,0.0500,0.227824,0.0400,2,20,0,6849
10620,-28.900,132,0.0500,0.219578,0.0400,2,20,0,6850
10621,-56.650,477,0.0500,0.217397,0.0400,2,20,0,6851
10622,-50.250,363,0.0500,0.220882,0.0400,2,20,0,6852
10623,-47.100,500,0.0500,0.230033,0.0400,2,20,0,6853
10624,-24.950,209,0.0500,0.213579,0.0400,2,20,0,6854
10625,-36.400,500,0.0500,0.215680,0.0400,2,20,0,6855
10626,-27.000,500,0.0500,0.218159,0.0400,2,20,0,6856
10627,-35.550,55,0.0500,0.217759,0.0400,2,20,0,6857
10628,-31.000,40,0.0500,0.226398,0.0400,2,20,0,6858
10629,-35.600,164,0.0500,0.219009,0.0400,2,20,0,6859
10630,-29.900,38,0.0500,0.220547,0.0400,2,20,0,6860
10631,90.250,477,0.0500,0.231306,0.0450,2,20,0,6861
10632,-34.500,74,0.0500,0.226166,0.0450,2,20,0,6862
10633,-36.500,50,0.0500,0.208971,0.0450,2,20,0,6863
10634,-37.000,66,0.0500,0.200196,0.0450,2,20,0,6864
10635,105.200,232,0.0500,0.214435,0.0500,2,20,0,6865
10636,-38.400,500,0.0500,0.218387,0.0500,2,20,0,6866
10637,-36.300,74,0.0500,0.221651,0.0500,2,20,0,6867
10638,-31.800,258,0.0500,0.218730,0.0500,2,20,0,6868
10639,-31.100,272,0.0500,0.225230,0.0500,2,20,0,6869
10640,-34.850,77,0.0500,0.222329,0.0500,2,20,0,6870
10641,-25.400,500,0.0500,0.214897,0.0500,2,20,0,6871
10642,-33.750,49,0.0500,0.220422,0.0500,2,20,0,6872
10643,-34.850,47,0.0500,0.184712,0.0500,2,20,0,6873
10644,-28.550,19,0.0500,0.190497,0.0500,2,20,0,6874
10645,-59.800,500,0.0500,0.214444,0.0500,2,20,0,6875
10646,-25.200,500,0.0500,0.220557,0.0500,2,20,0,6876
10647,-36.800,48,0.0500,0.228219,0.0500,2,20,0,6877
10648,-54.100,500,0.0500,0.221343,0.0500,2,20,0,6878
10649,-32.800,132,0.0500,0.218954,0.0500,2,20,0,6879
10650,-36.900,78,0.0500,0.215213,0.0500,2,20,0,6880
10651,-36.750,129,0.0500,0.219546,0.0500,2,20,0,6881
10652,-32.300,26,0.0500,0.202035,0.0500,2,20,0,6882
10653,-86.400,500,0.0500,0.211977,0.0500,2,20,0,6883
10654,-27.200,500,0.0500,0.224407,0.0500,2,20,0,6884
10655,-15.800,500,0.0500,0.206538,0.0500,2,20,0,6885
10656,-23.500,500,0.0500,0.213797,0.0500,2,20,0,6886
10657,-31.400,42,0.0500,0.227470,0.0500,2,20,0,6887
10658,-31.000,74,0.0500,0.202338,0.0500,2,20,0,6888
10659,-31.850,77,0.0500,0.214610,0.0500,2,20,0,6889
10660,-29.900,500,0.0500,0.222599,0.0500,2,20,0,6890
10661,107.600,82,0.0500,0.219545,0.0550,2,20,0,6891
10662,-41.950,117,0.0500,0.227425,0.0550,2,20,0,6892
10663,-29.100,18,0.0500,0.203509,0.0550,2,20,0,6893
10664,-27.300,500,0.0500,0.211464,0.0550,2,20,0,6894
10665,-29.800,500,0.0500,0.216009,0.0550,2,20,0,6895
10666,-30.150,97,0.0500,0.208188,0.0550,2,20,0,6896
10667,-28.650,47,0.0500,0.212970,0.0550,2,20,0,6897
10668,-42.750,57,0.0500,0.196276,0.0550,2,20,0,6898
10669,-25.200,500,0.0500,0.214602,0.0550,2,20,0,6899
10670,-18.800,500,0.0500,0.211759,0.0550,2,20,0,6900
10671,-29.700,54,0.0500,0.196921,0.0500,2,20,0,6901
10672,-33.200,72,0.0500,0.200018,0.0500,2,20,0,6902
10673,-36.100,32,0.0500,0.222755,0.0500,2,20,0,6903
10674,-65.900,448,0.0500,0.213356,0.0500,2,20,0,6904
10675,-35.150,157,0.0500,0.212805,0.0500,2,20,0,6905
10676,-33.500,500,0.0500,0.199552,0.0500,2,20,0,6906
10677,-46.600,360,0.0500,0.207956,0.0500,2,20,0,6907
10678,-36.750,129,0.0500,0.220035,0.0500,2,20,0,6908
10679,-23.900,58,0.0500,0.227474,0.0500,2,20,0,6909
10680,-29.000,500,0.0500,0.211306,0.0500,2,20,0,6910
10681,-38.600,112,0.0500,0.197484,0.0500,2,20,0,6911
10682,-45.750,421,0.0500,0.219981,0.0500,2,20,0,6912
10683,-43.050,491,0.0500,0.210935,0.0500,2,20,0,6913
10684,-52.300,82,0.0500,0.211268,0.0500,2,20,0,6914
10685,-30.400,500,0.0500,0.215260,0.0500,2,20,0,6915
10686,-39.300,86,0.0500,0.206466,0.0500,2,20,0,6916
10687,-22.100,500,0.0500,0.219662,0.0500,2,20,0,6917
10688,-37.700,88,0.0500,0.204008,0.0500,2,20,0,6918
10689,-11.800,500,0.0500,0.221002,0.0500,2,20,0,6919
10690,-82.700,434,0.0500,0.204848,0.0500,2,20,0,6920
10691,-26.200,44,0.0500,0.216001,0.0500,2,20,0,6921
10692,-44.100,500,0.0500,0.211307,0.0500,2,20,0,6922
10693,-40.800,74,0.0500,0.216557,0.0500,2,20,0,6923
10694,-56.100,102,0.0500,0.213070,0.0500,2,20,0,6924
10695,-17.400,500,0.0500,0.218825,0.0500,2,20,0,6925
10696,-50.400,500,0.0500,0.215495,0.0500,2,20,0,6926
10697,-41.950,441,0.0500,0.208984,0.0500,2,20,0,6927
10698,106.950,23,0.0500,0.196792,0.0550,2,20,0,6928
10699,-57.000,362,0.0500,0.206381,0.0550,2,20,0,6929
10700,-28.100,142,0.0500,0.198585,0.0550,2,20,0,6930
10701,-33.800,70,0.0500,0.220919,0.0550,2,20,0,6931
10702,-32.150,41,0.0500,0.211635,0.0550,2,20,0,6932
10703,-38.450,159,0.0500,0.239045,0.0550,2,20,0,6933
10704,-28.800,500,0.0500,0.217454,0.0550,2,20,0,6934
10705,-50.650,109,0.0500,0.203438,0.0550,2,20,0,6935
10706,58.550,313,0.0500,0.213191,0.0600,2,20,0,6936
10707,-20.800,500,0.0500,0.207452,0.0600,2,20,0,6937
10708,-28.800,50,0.0500,0.191695,0.0550,2,20,0,6938
10709,-60.900,352,0.0500,0.207872,0.0500,2,20,0,6939
10710,-25.100,500,0.0500,0.206999,0.0500,2,20,0,6940
10711,-35.700,72,0.0500,0.193991,0.0500,2,20,0,6941
10712,-41.500,234,0.0500,0.221746,0.0500,2,20,0,6942
10713,-32.150,111,0.0500,0.224985,0.0500,2,20,0,6943
10714,-21.500,500,0.0500,0.203776,0.0500,2,20,0,6944
10715,-37.000,92,0.0500,0.206647,0.0500,2,20,0,6945
10716,-37.500,92,0.0500,0.208716,0.0500,2,20,0,6946
10717,-40.100,156,0.0500,0.224307,0.0500,2,20,0,6947
10718,-40.000,88,0.0500,0.217387,0.0500,2,20,0,6948
10719,-40.500,92,0.0500,0.200051,0.0500,2,20,0,6949
10720,-45.700,500,0.0500,0.208851,0.0500,2,20,0,6950
10721,-19.800,500,0.0500,0.207097,0.0500,2,20,0,6951
10722,-57.700,494,0.0500,0.210489,0.0500,2,20,0,6952
10723,-31.100,112,0.0500,0.218399,0.0500,2,20,0,6953
10724,115.200,24,0.0500,0.195230,0.0550,2,20,0,6954
10725,-32.350,109,0.0500,0.216715,0.0550,2,20,0,6955
10726,-33.750,117,0.0500,0.223348,0.0550,2,20,0,6956
10727,-50.300,168,0.0500,0.208216,0.0550,2,20,0,6957
10728,-33.400,500,0.0500,0.211716,0.0550,2,20,0,6958
10729,-33.500,48,0.0500,0.214860,0.0550,2,20,0,6959
10730,-25.850,19,0.0500,0.211210,0.0550,2,20,0,6960
10731,-47.450,77,0.0500,0.227491,0.0550,2,20,0,6961
10732,-34.400,500,0.0500,0.216916,0.0550,2,20,0,6962
10733,-19.000,500,0.0500,0.203953,0.0550,2,20,0,6963
10734,-39.050,109,0.0500,0.220624,0.0500,2,20,0,6964
10735,-38.250,17,0.0500,0.203027,0.0500,2,20,0,6965
10736,-37.200,84,0.0500,0.210235,0.0500,2,20,0,6966
10737,-43.150,123,0.0500,0.219070,0.0500,2,20,0,6967
10738,-29.600,32,0.0500,0.206609,0.0500,2,20,0,6968
10739,-34.400,48,0.0500,0.193927,0.0500,2,20,0,6969
10740,-35.500,52,0.0500,0.204279,0.0500,2,20,0,6970
10741,95.150,405,0.0500,0.212224,0.0550,2,20,0,6971
10742,-36.300,86,0.0500,0.202957,0.0550,2,20,0,6972
10743,-26.000,500,0.0500,0.213925,0.0550,2,20,0,6973
10744,-39.050,63,0.0500,0.225818,0.0550,2,20,0,6974
10745,-34.350,47,0.0500,0.199124,0.0550,2,20,0,6975
10746,-36.000,202,0.0500,0.209453,0.0550,2,20,0,6976
10747,-39.200,92,0.0500,0.225951,0.0550,2,20,0,6977
10748,-23.900,500,0.0500,0.205848,0.0550,2,20,0,6978
10749,-30.500,172,0.0500,0.199888,0.0550,2,20,0,6979
10750,-16.500,500,0.0500,0.214442,0.0550,2,20,0,6980
10751,-35.100,132,0.0500,0.212628,0.0550,2,20,0,6981
10752,-31.400,500,0.0500,0.215763,0.0550,2,20,0,6982
10753,-40.000,88,0.0500,0.230752,0.0550,2,20,0,6983
10754,-26.100,82,0.0500,0.200917,0.0550,2,20,0,6984
10755,-21.400,500,0.0500,0.210490,0.0550,2,20,0,6985
10756,-38.700,64,0.0500,0.207509,0.0550,2,20,0,6986
10757,-37.350,87,0.0500,0.219590,0.0550,2,20,0,6987
10758,-34.600,32,0.0500,0.206832,0.0550,2,20,0,6988
10759,-76.350,439,0.0500,0.206469,0.0550,2,20,0,6989
10760,-30.750,203,0.0500,0.206973,0.0550,2,20,0,6990
10761,-29.700,500,0.0500,0.206866,0.0550,2,20,0,6991
10762,-29.900,92,0.0500,0.222833,0.0550,2,20,0,6992
10763,-45.250,127,0.0500,0.211055,0.0550,2,20,0,6993
10764,-32.350,71,0.0500,0.203263,0.0550,2,20,0,6994
10765,-29.150,83,0.0500,0.213221,0.0550,2,20,0,6995
10766,-38.500,72,0.0500,0.197202,0.0550,2,20,0,6996
10767,-32.200,500,0.0500,0.211178,0.0550,2,20,0,6997
10768,72.250,209,0.0500,0.205364,0.0600,2,20,0,6998
10769,-30.500,500,0.0500,0.215803,0.0600,2,20,0,6999
10770,-39.600,52,0.0500,0.214697,0.0600,2,20,0,7000
10771,-39.100,500,0.0500,0.209915,0.0600,2,20,0,7001
10772,92.250,269,0.0500,0.216789,0.0650,2,20,0,7002
10773,-39.650,87,0.0500,0.213414,0.0650,2,20,0,7003
10774,-26.000,500,0.0500,0.214161,0.0600,2,20,0,7004
10775,-29.750,89,0.0500,0.225169,0.0600,2,20,0,7005
10776,-60.150,295,0.0500,0.208842,0.0600,2,20,0,7006
10777,-44.450,249,0.0500,0.207856,0.0600,2,20,0,7007
10778,-33.500,52,0.0500,0.182645,0.0600,2,20,0,7008
10779,-59.100,238,0.0500,0.214717,0.0600,2,20,0,7009
10780,-35.300,32,0.0500,0.246389,0.0550,2,20,0,7010
10781,-30.600,112,0.0500,0.208238,0.0550,2,20,0,7011
10782,-40.950,29,0.0500,0.210416,0.0500,2,20,0,7012
10783,-35.100,88,0.0500,0.212874,0.0500,2,20,0,7013
10784,-31.000,500,0.0500,0.207126,0.0500,2,20,0,7014
10785,-48.000,500,0.0500,0.207835,0.0500,2,20,0,7015
10786,-40.600,178,0.0500,0.213186,0.0500,2,20,0,7016
10787,-45.500,100,0.0500,0.209362,0.0500,2,20,0,7017
10788,-30.400,42,0.0500,0.197084,0.0500,2,20,0,7018
10789,-35.350,77,0.0500,0.206483,0.0500,2,20,0,7019
10790,-29.750,97,0.0500,0.209220,0.0500,2,20,0,7020
10791,-40.550,267,0.0500,0.219143,0.0500,2,20,0,7021
10792,-35.750,77,0.0500,0.207085,0.0500,2,20,0,7022
10793,-28.750,107,0.0500,0.204235,0.0500,2,20,0,7023
